,y,y_hat
0,543.3574583333335,541.0256347870569
1,530.2522916666667,537.9862692339203
2,374.15650000000005,418.33830939293387
3,297.73545833333327,327.3508546096168
4,492.88024999999993,450.0558933976926
5,534.2240833333332,524.5790176725995
6,549.0406666666667,496.47557442139333
7,533.1028333333334,524.1009282445942
8,510.9464583333334,480.7920290900351
9,349.54429166666665,383.1485519909196
10,282.5409583333334,349.7032793724198
11,474.727875,406.88139017536713
12,510.17645833333336,507.13023088613653
13,523.1486666666667,499.9129217387969
14,505.27495833333336,510.879074703583
15,475.2894583333334,503.0020843486718
16,343.49420833333335,355.74643927327975
17,303.44658333333325,414.2572309851904
18,472.23373913043486,458.085173892684
19,503.78416666666675,472.2304764009338
20,516.7791666666667,496.35842895366426
21,514.7070833333332,478.5838331436505
22,505.58070833333323,495.5140650931687
23,351.48825000000005,341.8670424437372
24,276.6938333333333,334.692293883611
25,240.54470833333335,467.91010370903064
26,226.9552083333334,440.7530687010429
27,222.44999999999996,431.15455125807307
28,359.9885,414.36769189415315
29,377.1206666666667,417.63131115984544
30,219.47474999999997,331.3677892690654
31,131.18975,292.78046330060965
32,218.6712083333333,350.1294685506391
33,220.36441666666667,324.7525252286338
34,211.6994166666667,330.98695767751565
35,201.21366666666668,309.53795742560146
36,149.6377916666667,257.03895597129736
37,134.0920416666667,350.22628787237613
38,91.21449999999999,341.54352903748367
39,147.90475,207.18700516468775
40,213.46666666666667,294.24084685556767
41,191.4615,301.5674943599653
42,196.35654166666666,261.7266865742711
43,169.6451666666667,279.78468022968127
44,174.1944166666667,229.34593293490815
45,109.92504166666669,224.1319629953232
46,221.16537499999995,237.53507380217997
47,103.41262499999999,217.30571770285246
48,203.72172222222218,197.5062071791563
49,193.1305,214.35814450531507
50,187.55816666666666,223.68506944852572
51,192.10070833333336,199.33563815483356
52,115.79658333333333,150.29345865568183
53,49.88642857142858,154.14364569621182
54,206.34611764705886,207.12842531353166
55,216.77566666666667,199.55834954449202
56,220.25672222222227,206.16329726917434
57,174.57666666666668,221.06166641289667
58,176.68174999999997,173.6896037771436
59,105.52908333333333,134.7758268328553
60,202.75104166666668,206.2905413017482
61,192.97920833333333,210.13326241006808
62,191.45712500000005,182.595226641676
63,193.06470833333336,184.77466646984755
64,176.34104166666668,188.15649655450915
65,168.42770833333336,160.06845953249834
