,y,y_hat
0,450.55599999999987,351.3490295410156
1,440.0324166666667,369.1965026855469
2,430.4296666666666,365.68084716796875
3,269.2626666666667,302.0828552246094
4,223.590875,248.74154663085938
5,403.10270833333334,321.1527099609375
6,440.4403333333334,329.7544860839844
7,440.41783333333336,332.45635986328125
8,440.41783333333336,355.4385986328125
9,416.8835416666666,342.8337707519531
10,271.3047083333334,319.5152893066406
11,223.51275,269.7096252441406
12,403.10270833333334,286.19171142578125
13,440.4403333333334,312.6694030761719
14,533.1175833333333,339.3731384277344
15,795.5438749999998,363.4522399902344
16,541.1289583333333,349.53057861328125
17,386.096375,318.86956787109375
18,310.80441666666667,295.55877685546875
19,519.1073333333333,266.2519836425781
20,558.9282916666666,320.701416015625
21,551.1446666666668,337.87109375
22,543.3574583333335,373.1995544433594
23,530.2522916666667,425.6014404296875
24,374.15650000000005,311.30645751953125
25,297.73545833333327,321.0145263671875
26,492.88024999999993,307.0985412597656
27,534.2240833333332,366.983154296875
28,549.0406666666667,381.1119384765625
29,533.1028333333334,386.3898010253906
30,510.9464583333334,392.568359375
31,349.54429166666665,363.66009521484375
32,282.5409583333334,349.0647277832031
33,474.727875,373.91650390625
34,510.17645833333336,395.58642578125
35,523.1486666666667,386.9477844238281
36,505.27495833333336,383.8538513183594
37,475.2894583333334,394.8530578613281
38,343.49420833333335,377.2132568359375
39,303.44658333333325,323.8118591308594
40,472.23373913043486,327.4099426269531
41,503.78416666666675,373.2198791503906
42,516.7791666666667,384.08013916015625
43,514.7070833333332,387.9522399902344
44,505.58070833333323,398.7447509765625
45,351.48825000000005,378.2682189941406
46,276.6938333333333,321.04486083984375
47,240.54470833333335,336.4063415527344
48,226.9552083333334,396.9686584472656
49,222.44999999999996,415.6800537109375
50,359.9885,390.1634216308594
51,377.1206666666667,378.95208740234375
52,219.47474999999997,360.8133544921875
53,131.18975,312.3266906738281
54,218.6712083333333,308.6199035644531
55,220.36441666666667,272.9710998535156
56,211.6994166666667,254.70779418945312
57,201.21366666666668,212.30203247070312
58,149.6377916666667,259.09930419921875
59,134.0920416666667,275.00946044921875
60,91.21449999999999,205.99436950683594
61,147.90475,157.29493713378906
62,213.46666666666667,204.1431427001953
63,191.4615,219.79811096191406
64,196.35654166666666,209.61151123046875
65,169.64516666666668,222.79617309570312
66,174.1944166666667,184.74513244628906
67,109.92504166666667,136.83038330078125
68,221.16537499999995,173.57740783691406
69,103.412625,144.40084838867188
70,203.72172222222218,188.88291931152344
71,193.1305,196.28216552734375
72,187.55816666666666,187.15011596679688
73,192.10070833333336,148.8705596923828
74,115.79658333333333,139.67617797851562
75,49.88642857142857,134.74867248535156
76,206.34611764705886,205.70115661621094
77,216.77566666666667,176.5651397705078
78,220.25672222222227,194.95233154296875
79,174.57666666666668,171.45535278320312
80,176.68174999999997,151.94483947753906
81,105.52908333333333,125.44661712646484
82,202.75104166666668,173.8987274169922
83,192.97920833333333,138.46340942382812
84,191.45712500000005,187.7942352294922
85,193.06470833333336,192.421630859375
86,176.34104166666668,185.58868408203125
87,168.42770833333336,173.2164306640625
88,102.2611739130435,162.7218780517578
89,195.10625000000002,182.8058319091797
90,179.8614583333333,202.7820587158203
91,184.72804166666666,205.5650177001953
92,188.3895,220.1917266845703
93,175.99979166666662,185.37353515625
94,173.55624999999998,161.54171752929688
95,110.96130434782607,110.65425109863281
96,196.49462499999996,177.6768035888672
97,192.32862500000002,213.74745178222656
98,206.40395833333332,209.5504608154297
99,210.30487499999995,216.85255432128906
100,196.01683333333335,195.29127502441406
101,178.490625,167.80123901367188
102,108.63578260869565,132.18067932128906
103,195.87499999999997,189.7737579345703
104,197.9059166666666,230.73175048828125
105,216.51566666666668,224.0607147216797
106,198.89929166666673,243.91453552246094
107,142.88308333333336,209.68727111816406
108,153.53937499999998,212.07638549804688
109,130.29629166666666,170.49697875976562
110,226.21766666666667,226.47567749023438
111,217.61908333333335,252.9376983642578
112,228.10495833333334,230.7774658203125
113,210.56841666666662,236.89796447753906
114,196.0245416666667,237.10696411132812
115,194.40895833333332,204.340087890625
116,167.65858333333333,197.78372192382812
117,276.0797083333333,244.91207885742188
118,285.53950000000003,255.5508575439453
119,293.98404166666666,266.7532653808594
120,259.10937500000006,269.25543212890625
121,267.4620416666666,260.4460754394531
122,273.1289583333333,200.5921630859375
123,167.81575,135.06202697753906
