,val_loss,val_mae,val_mape,loss,mae,mape
45,0.00717640184013853,0.07042395323514938,16.916715621948242,0.012123273815171942,0.08335354924201965,160941.359375
46,0.006947279663845187,0.06709329038858414,16.60744857788086,0.012039630719566003,0.08274039626121521,166452.46875
47,0.007023845644046863,0.06960761547088623,16.692386627197266,0.01185311250119263,0.08237244933843613,169430.171875
48,0.007009482166419427,0.06976733356714249,16.502788543701172,0.011817401049513811,0.0816250741481781,172756.125
49,0.006834311846880213,0.06842893362045288,16.4152889251709,0.011845073589005623,0.08210474252700806,162883.859375
50,0.006775151598193343,0.0676455870270729,16.07270622253418,0.011676511490313492,0.08210157603025436,168040.21875
51,0.006586258307040211,0.06575196236371994,16.09975242614746,0.011458009273693026,0.08109087496995926,168579.703125
52,0.006490770527826888,0.06506144255399704,15.87412166595459,0.011470671177754055,0.0808163657784462,172855.3125
53,0.006643011175569088,0.0672120600938797,16.0891170501709,0.011076108408306622,0.07893884927034378,149137.953125
54,0.006393623627012684,0.06503811478614807,15.637682914733887,0.01142120947311715,0.08061756938695908,157928.671875
55,0.006360828595620299,0.06419352442026138,15.496577262878418,0.011325628579928353,0.08092604577541351,176444.390625
56,0.0063917675159043735,0.06509466469287872,15.6029052734375,0.011205203330594065,0.07975810766220093,161247.21875
57,0.006189258894809182,0.06225638464093208,15.4476318359375,0.01102824847812359,0.07914404571056366,152974.765625
58,0.0061472199472879605,0.06284161657094955,15.516067504882812,0.011045379296077306,0.07916022837162018,177602.109375
59,0.0061256188884495745,0.06243317201733589,15.507704734802246,0.010936184207518747,0.07906292378902435,168557.015625
60,0.006006365065418538,0.06063558906316757,15.553268432617188,0.010368930885509815,0.07686612755060196,155622.0
61,0.005965426800742982,0.06198976933956146,15.656563758850098,0.010431181938015179,0.07699468731880188,151151.71875
62,0.00593862184397285,0.06087696924805641,15.55657958984375,0.010326128454286845,0.07661673426628113,150780.625
63,0.005901507907620971,0.06161420792341232,15.660457611083984,0.010119049478256198,0.07567498832941055,148323.734375
64,0.005787848184506099,0.06006208807229996,15.487372398376465,0.010285750962793827,0.07626830786466599,148355.421875
65,0.005754073128281604,0.06009269505739212,15.479394912719727,0.010081972492957872,0.07534267008304596,143030.71875
66,0.005737977656757548,0.05945869907736778,15.469305992126465,0.00998039008404089,0.07534854114055634,151876.984375
67,0.005708757492284926,0.058942023664712906,15.424921989440918,0.009921532363146747,0.07488083094358444,154879.8125
68,0.005585557596373652,0.05889102444052696,15.278085708618164,0.009853839993065206,0.07471718639135361,153771.765625
69,0.0054905302231273954,0.058224909007549286,15.325247764587402,0.009879382830977156,0.07427104562520981,133457.59375
70,0.005417593917439854,0.05793837457895279,15.401814460754395,0.009884663277507682,0.07513178884983063,157895.578125
71,0.005397567902469919,0.05709115415811539,15.233484268188477,0.00969747455325613,0.07457844913005829,148426.640625
72,0.005331328530455866,0.05650109052658081,15.283446311950684,0.009741192229351317,0.07437583804130554,167842.34375
73,0.005432597849340666,0.05695861577987671,15.214884757995605,0.009484423319383501,0.07314307987689972,144896.40625
74,0.005431314154217641,0.05657687783241272,15.18413257598877,0.009350808247756137,0.07273323088884354,148946.25
75,0.005374321810132455,0.05606869235634804,15.040355682373047,0.009033021812503815,0.07127436995506287,139396.859375
76,0.0050881354596524955,0.05539410188794136,14.586709022521973,0.008755498434230177,0.06994090974330902,122799.90625
77,0.0050098891961314375,0.05475780740380287,14.325584411621094,0.008569731359277301,0.06914173066616058,128714.75
78,0.004930880999872609,0.05467408895492554,14.176836967468262,0.008549745497007894,0.0695079118013382,106521.2578125
79,0.00490022673907261,0.054404351860284805,14.087614059448242,0.008469432608274003,0.0688711553812027,119364.0
80,0.004756012554502203,0.05360408127307892,14.089632987976074,0.008365345986033975,0.06831280887126923,117147.4296875
81,0.004771103202882741,0.05358525738120079,13.928410530090332,0.008119357527471255,0.06738307327032089,144946.921875
82,0.004710704775615817,0.05334625765681267,13.756278038024902,0.008022803190007989,0.06660731136798859,137880.1875
83,0.004664746357039327,0.05310356244444847,13.7701997756958,0.00812079470622446,0.06778494268655777,150928.734375
84,0.0045670512768011245,0.05232367664575577,13.657059669494629,0.008090783165968538,0.06694802641868591,124352.375
85,0.0046738941251995075,0.05301041901111603,13.729628562927246,0.008406791479630448,0.06922978162765503,141874.640625
86,0.00502051841024132,0.05477674677968025,14.103311538696289,0.008389860359852749,0.06904629617929459,151952.34375
87,0.004854880746394869,0.05371744558215141,13.960944175720215,0.007816074762587394,0.06629715859889984,147066.796875
88,0.004398965165906009,0.051296595484018326,13.189044952392578,0.0073836003252308905,0.06438839435577393,132718.40625
89,0.004410970845215377,0.05141139402985573,12.793164253234863,0.007287440292021364,0.06369760632514954,118647.6640625
90,0.004245618402603127,0.05035752058029175,12.36487102508545,0.007091659750143958,0.06282667815685272,115028.421875
91,0.0041752901105653675,0.04988670349121094,12.332762718200684,0.0070494139150272936,0.06299584358930588,121562.65625
92,0.004192514345049858,0.05003730207681656,12.050938606262207,0.006953729448095472,0.0619104728102684,104598.3984375
93,0.004117336612017382,0.04959952086210251,11.649932861328125,0.006843868252982628,0.06179116666316986,112166.1796875
94,0.004106340922474388,0.04944295808672905,11.718697547912598,0.006925571995112654,0.06195618584752083,118247.828125
95,0.003928758059850051,0.0483812540769577,11.29076862335205,0.00665526586619052,0.06035488843917847,113403.46875
96,0.003871064078772352,0.04795312136411667,10.994683265686035,0.0066962792639116185,0.06086314842104912,123523.90625
97,0.003884089013029422,0.048150718212127686,11.219303131103516,0.006591027263948366,0.06018860265612602,108311.734375
98,0.003729098720387334,0.04710345342755318,10.859414100646973,0.006457632451380462,0.06036336347460747,123422.046875
99,0.0036778689679941015,0.04667564481496811,10.694475173950195,0.006366393114039916,0.05952625721693039,100103.1796875
100,0.003777202617909227,0.04756096750497818,11.35350227355957,0.006322188924179802,0.05880538001656532,103126.125
101,0.00379335850713745,0.04750159755349159,10.602975845336914,0.006355488451774579,0.059362903237342834,123824.5703125
102,0.003609972410938806,0.04635319858789444,10.713302612304688,0.006307134840581541,0.05913623422384262,109954.78125
103,0.003612038084409303,0.0463930107653141,10.887372016906738,0.00632361023550876,0.059311993420124054,110923.3984375
104,0.003691225697005552,0.04695664346218109,10.701424598693848,0.006190903884730979,0.0586840957403183,122226.96875
105,0.003547058437049152,0.045878682285547256,10.054818153381348,0.006116706854441441,0.058365192264318466,114839.109375
106,0.003558922300322188,0.04611634835600853,10.52314567565918,0.006021123212707543,0.05789065733551979,122977.265625
107,0.0035369027856855637,0.045890238136053085,10.1320161819458,0.006119995914452988,0.05842840299010277,119623.3828125
108,0.003658339699050264,0.04704638943076134,10.739583015441895,0.006128139487349544,0.0581282302737236,118002.84375
109,0.0033961153323096888,0.04476325586438179,9.434865951538086,0.0062005911000189845,0.05942072346806526,120420.0234375
110,0.00351601187509322,0.04575590416789055,9.78213882446289,0.006165311926541314,0.05903983861207962,126478.53125
111,0.003608463912285746,0.0465676374733448,9.804344177246094,0.00638564398428387,0.06055989861488342,139705.078125
112,0.0034828903301367684,0.045718926936388016,9.734259605407715,0.006258829742654812,0.059556882828474045,133239.375
113,0.0035395458421950774,0.046274200081825256,9.84138011932373,0.006310279110743884,0.05986152961850166,127650.5625
114,0.0037346395168689982,0.04789956659078598,10.074098587036133,0.006208313527703793,0.05997058004140854,137087.5
115,0.0034022425367896047,0.04521685093641281,9.47921371459961,0.006014237886149879,0.05802188068628311,121235.7109375
116,0.0033722048189254506,0.04509688913822174,9.751907348632812,0.005773199408024164,0.05666128545999527,112787.484375
117,0.003349502112657305,0.04485271871089935,9.586091995239258,0.005848610694590056,0.05670710653066635,101977.1171875
118,0.003221071469375775,0.04412892460823059,11.13528823852539,0.00550863767324821,0.05502006411552429,102709.234375
119,0.0031079531735962347,0.04300813376903534,10.618240356445312,0.005684377531880592,0.055940307676792145,95118.3125
120,0.003137243057911595,0.043632872402668,11.863043785095215,0.005627114435030201,0.05610383301973343,102542.09375
121,0.0030894857084762957,0.04296594485640526,11.599316596984863,0.005675735815439633,0.05595509335398674,75984.53125
122,0.0031003098055306408,0.04298285394906998,11.604995727539062,0.005519730596718001,0.054909445345401764,83585.1015625
123,0.0031216576924577117,0.04355204105377197,11.709507942199707,0.005490521220922328,0.05510222166776657,93501.0546875
124,0.0030841141724811186,0.0431663878262043,12.017496109008789,0.005416731578189915,0.054819680750370026,104592.6484375
125,0.0030243632952786153,0.04256511852145195,11.595829010009766,0.005356487729122905,0.054440904408693314,89774.6328125
126,0.003169688754641111,0.04406755417585373,12.288060188293457,0.005287588149624258,0.05402645096182823,95119.046875
127,0.0030587527250486705,0.04321971535682678,12.364208221435547,0.005344850995538484,0.05436893552541733,97733.25
128,0.0029850362703972865,0.0424792505800724,11.956008911132812,0.0053243127020678165,0.05427416414022446,101226.15625
129,0.0029921011060535436,0.042635753750801086,11.497978210449219,0.005313758173256116,0.054336968809366226,109553.546875
130,0.002919156810209628,0.041785042732954025,10.615994453430176,0.00524419442354098,0.053803883492946625,89798.90625
131,0.0028805179181434805,0.04151983559131622,11.084590911865234,0.005279411278769252,0.054166875779628754,103882.4375
132,0.0029095957048296457,0.041983023285865784,10.939995765686035,0.005292847408883853,0.05401851609349251,105750.453125
133,0.002998643129738787,0.04313170164823532,11.960701942443848,0.005157005133000578,0.0535748228430748,114260.359375
134,0.0028831595370161626,0.04183858260512352,11.556610107421875,0.005247100690280635,0.05385512858629227,103444.9375
135,0.002823587056131117,0.041277285665273666,11.015542030334473,0.005177071943464924,0.0537438802421093,117147.2890625
136,0.002859550036696924,0.041767630726099014,11.144006729125977,0.005151323273417122,0.05374975875020027,118950.8515625
137,0.0027747652862989713,0.04089803993701935,10.536432266235352,0.005035709863208428,0.05234925076365471,112935.1640625
138,0.0028131328530550475,0.041381094604730606,11.04559326171875,0.0049809061078479235,0.052434831857681274,90922.96875
139,0.002820616288642798,0.04153236746788025,11.64977741241455,0.00495381559763678,0.05251486971974373,109226.1953125
140,0.002739204910569011,0.04068596661090851,11.082857131958008,0.005115041380308538,0.05303895100951195,108846.6875
141,0.00276992802271649,0.04120747745037079,11.588865280151367,0.004837788701804525,0.05158337205648422,98312.0234375
142,0.002740175648045445,0.040911123156547546,11.501964569091797,0.005022565186872448,0.052408285439014435,106339.6875
143,0.0026428522616033516,0.03962085768580437,11.028704643249512,0.005017361712628038,0.05210646614432335,103680.734375
144,0.0026627629662730862,0.04013669863343239,10.60632038116455,0.004984600274756266,0.052546415477991104,97188.578125
145,0.0028002781845215294,0.041661664843559265,10.841242790222168,0.005005680791408555,0.05255035310983658,133181.734375
146,0.002941760666934507,0.04305335879325867,11.050634384155273,0.005155814513640344,0.05359463021159172,104028.734375
147,0.002837604680468166,0.04221699759364128,10.732702255249023,0.005078612508170947,0.053257931023836136,108476.5859375
148,0.002692811471957063,0.04078929126262665,10.79465103149414,0.004944166278474205,0.052494361996650696,113919.765625
149,0.002681641211171472,0.040807612240314484,10.817950248718262,0.004942617642453085,0.05259063094854355,109280.9140625
150,0.0025776950864210015,0.0396072156727314,9.902107238769531,0.005157232666667678,0.053836923092603683,123419.640625
151,0.003099205068475197,0.04509603604674339,11.750770568847656,0.0049632251183889895,0.05274318531155586,107303.9921875
152,0.002853723708540201,0.042871419340372086,11.952418327331543,0.004956248366257422,0.05248020589351654,101776.1640625
153,0.002620811832861768,0.04034782573580742,11.058961868286133,0.004798626147609555,0.05112181603908539,97708.7734375
154,0.0026275066784509117,0.04048309475183487,11.154109001159668,0.0045880937842730975,0.04994862899184227,90096.7734375
155,0.0027635973464283678,0.04219012334942818,12.421957969665527,0.004741198588467595,0.05081753805279732,94239.9375
156,0.0026850098381853765,0.04144342988729477,12.547410011291504,0.004672134934516692,0.050420910120010376,92156.515625
157,0.00255389174535161,0.03988166153430939,11.8531494140625,0.004479686238537422,0.04923545569181442,78284.1015625
158,0.0024921964809653304,0.03926711902022362,11.693416595458984,0.004571306961683854,0.04952277988195419,76755.9609375
159,0.0024163174620341686,0.038441166281700134,11.34279727935791,0.004463929696310957,0.04935785382986069,87857.203125
160,0.002587842019570489,0.040577225387096405,11.824762344360352,0.004344064256654084,0.0485185943543911,88532.6015625
161,0.002471068094203633,0.03940163552761078,12.468140602111816,0.00447069837852784,0.04936961457133293,96336.328125
162,0.002378166183858873,0.03796524181962013,11.725476264953613,0.004332752898335457,0.04883613809943199,71235.296875
163,0.002412204567845615,0.038622573018074036,11.950300216674805,0.004400257490979353,0.04883420467376709,85943.875
164,0.0023974155164545492,0.038597408682107925,12.432019233703613,0.004468448462643207,0.04923482611775398,99336.0703125
165,0.002423984789481712,0.038804300129413605,12.504496574401855,0.004439168515021813,0.04926428198814392,93444.5625
166,0.002541628917531362,0.040413375943899155,13.286690711975098,0.004311034874863526,0.04836525395512581,93669.7265625
167,0.002500096483836098,0.04003291577100754,13.027551651000977,0.004185596533693973,0.04770689085125923,90887.328125
168,0.0024190001293188995,0.03913222253322601,13.70927619934082,0.004279410291531747,0.04840957373380661,89583.796875
169,0.002422761889026752,0.03925123065710068,14.846630096435547,0.004387741018084131,0.04888692498207092,85118.2734375
170,0.0022208981644657867,0.03620453551411629,14.044011116027832,0.004412955323699227,0.04860810190439224,90627.5078125
171,0.0023301519667877565,0.037790052592754364,15.16916275024414,0.004528690395383787,0.04956864193081856,59283.8203125
172,0.002250264413536541,0.03629574552178383,15.600170135498047,0.004555263012103828,0.05000923573970795,70138.046875
173,0.0022124251321194665,0.03567725047469139,15.702726364135742,0.0045534994568812975,0.0500432550907135,55485.8671875
174,0.0022224688399878757,0.03527878224849701,15.996965408325195,0.004413731872659345,0.04924634471535683,62249.66015625
175,0.0022161725450248,0.03523324802517891,15.452221870422363,0.004373797303190173,0.048982858657836914,66607.84375
176,0.0021366543055231137,0.03443445265293121,14.620946884155273,0.004296204720345538,0.047945812344551086,87368.296875
177,0.002102439550475942,0.0346028171479702,14.470834732055664,0.004043763973540531,0.0465523898601532,87401.171875
178,0.0020753092147291654,0.033953599631786346,13.179101943969727,0.004076192580801301,0.04659099504351616,83907.0625
179,0.002043313513110791,0.0342320054769516,12.924773216247559,0.004030740762060816,0.04659093916416168,91832.109375
180,0.002012114668826735,0.03418412432074547,12.67291259765625,0.004017317320104551,0.0465342253446579,80406.0859375
181,0.001986713396267049,0.03375067189335823,11.677177429199219,0.004116020157125157,0.04721060022711754,103881.9375
182,0.002014842460907641,0.0341266505420208,12.075712203979492,0.004174650423127096,0.047370072454214096,100656.9453125
183,0.00197547166756103,0.03399214521050453,11.648118019104004,0.004189866763955086,0.04808448627591133,96777.2890625
184,0.0020690158874328646,0.03568457067012787,11.082452774047852,0.004258626242934397,0.048814818263053894,107758.0
185,0.001996278844123322,0.03476738557219505,11.100150108337402,0.00420417597372527,0.04800524190068245,96658.4375
186,0.001975901040529448,0.03471008688211441,11.037443161010742,0.004129685247431307,0.04811042919754982,93150.65625
187,0.0020799684885238843,0.0362287275493145,11.78123950958252,0.003972622709498724,0.04624195769429207,96573.7109375
188,0.001988090896269395,0.03495713695883751,11.524239540100098,0.003823508484362743,0.04528298228979111,86597.0703125
189,0.0019496645194493115,0.03463490307331085,11.645916938781738,0.0038578040347692502,0.045165400952100754,86700.53125
190,0.0019627981930084174,0.03454578295350075,12.445730209350586,0.003733754307628796,0.04491257667541504,84451.6953125
191,0.0018207730784539193,0.032675646245479584,11.861027717590332,0.0037830533068449242,0.04489709809422493,88511.8515625
192,0.0017943545651163846,0.03231946378946304,11.619370460510254,0.003627847117787331,0.04385792091488838,66737.8515625
193,0.0018749221981990906,0.033606287091970444,12.323805809020996,0.003656902170065399,0.0441780723631382,77474.78125
194,0.001849981253996255,0.03345112130045891,11.917989730834961,0.0035138881719565733,0.042856983840465546,82630.5703125
195,0.0017661558545475442,0.032285355031490326,11.731553077697754,0.003636206934764717,0.043691907078027725,78045.6015625
196,0.0017781771667715576,0.03244491294026375,12.005433082580566,0.0035617712139956255,0.04320685938000679,67011.96875
197,0.001666400825516099,0.030681978911161423,11.482844352722168,0.0034344765884321473,0.042385026812553406,67868.890625
198,0.0018794847585793053,0.03408096358180046,12.064874649047852,0.003613709315840577,0.043485503643751144,76882.3125
199,0.0015662047930712264,0.02911805734038353,10.288626670837402,0.003583567765557892,0.043843094259500504,84081.140625
200,0.00163680112122425,0.030725160613656044,10.818798065185547,0.0036715021808625364,0.044399816542863846,99576.1953125
201,0.0016431603137226332,0.03077489510178566,10.4592924118042,0.0035937572060734807,0.04386056214570999,89608.2890625
202,0.0016322988325670835,0.030980922281742096,10.44774341583252,0.0037877957141573197,0.045695070177316666,97272.2421875
203,0.0015919787942298821,0.02997240610420704,9.725480079650879,0.0035939858753061354,0.043845273554325104,96602.9453125
204,0.0016948139731077449,0.031932488083839417,10.404227256774902,0.0034520345883593878,0.04243924841284752,91943.015625
205,0.0017247317074280647,0.032432083040475845,10.239787101745605,0.003488007768681133,0.04269759729504585,95517.84375
206,0.0016415973511775808,0.031341053545475006,11.09444808959961,0.0033727961364945483,0.042394306510686874,83805.1484375
207,0.0015179880539931002,0.02925723046064377,9.732718467712402,0.003334836065858135,0.041875723749399185,70345.5546875
208,0.0017649165025749613,0.03333672136068344,11.108682632446289,0.0033033266927193126,0.041432593017816544,81177.5703125
209,0.0017855046243066826,0.033906470984220505,10.796930313110352,0.0032976661163342845,0.04169606417417526,89627.5
210,0.0013640204163652564,0.026998264715075493,9.770561218261719,0.0031771086763697303,0.04057152196764946,76310.2109375
211,0.0015016136236400122,0.029535355046391487,10.230873107910156,0.003022251459788963,0.03957080841064453,53496.3671875
212,0.0015784243901541073,0.031040113419294357,10.41840934753418,0.0030515473863264955,0.03961622342467308,55576.98828125
213,0.0013511658106590547,0.02708718180656433,10.637896537780762,0.003051625794348641,0.03911054879426956,64931.90234375
214,0.0013291494798890891,0.02656935527920723,10.665136337280273,0.002946614818888911,0.0382717065513134,54797.84375
215,0.0013188629758559048,0.026760246604681015,10.090956687927246,0.0028988832098369626,0.037868931889534,56995.1171875
216,0.0015742426242915885,0.031402815133333206,11.654467582702637,0.0028921260147788757,0.03819715231657028,50307.546875
217,0.001310326292046479,0.02606303244829178,10.953789710998535,0.002985294168817558,0.03891703113913536,58631.92578125
218,0.001329956084696783,0.02657470479607582,11.807782173156738,0.0030891468315188343,0.03979342430830002,54917.88671875
219,0.001233474983434592,0.024801257997751236,11.780571937561035,0.0030039061330345246,0.03905024379491806,57423.66796875
220,0.0011807905864857492,0.022779859602451324,11.421409606933594,0.0031057059409739744,0.03992239385843277,31457.302734375
221,0.00112100046068903,0.02232973650097847,10.994038581848145,0.002857211126919231,0.03815130144357681,47944.78515625
222,0.001090026796898908,0.021440308541059494,10.47494888305664,0.0028554955891258557,0.037536200135946274,41864.828125
223,0.0011156171408762772,0.020540285855531693,10.12986946105957,0.0027749437611997332,0.03689317777752876,63333.3125
224,0.0010938640066703398,0.022121796384453773,10.188591003417969,0.002754381995350834,0.03673376888036728,74033.8828125
225,0.001057606086962753,0.020961428061127663,9.609518051147461,0.002710311927376531,0.03625224903225899,61664.48828125
226,0.0011048192391172051,0.022443575784564018,10.046327590942383,0.0028092681038311565,0.036934420466423035,59343.76171875
227,0.001047006983768254,0.021166397258639336,8.689123153686523,0.002736471591791771,0.03690801560878754,79081.421875
228,0.0010313490065672094,0.0213505607098341,9.207075119018555,0.0027285230372705855,0.03675707429647446,76568.9375
229,0.0010426284279674292,0.021428441628813744,9.308968544006348,0.0026926393258559426,0.03619515150785446,67623.0546875
230,0.0010609138453941023,0.022115539759397507,8.672094345092773,0.002804054513682915,0.03720266371965408,75261.515625
231,0.0010188703003916003,0.021417833864688873,7.770472049713135,0.0028260373351599965,0.03743132948875427,92019.5234375
232,0.0010925102905030288,0.023018162697553635,8.214638710021973,0.002819364766893962,0.037038035690784454,83317.34375
233,0.0012176391716662144,0.025986406952142715,8.93023681640625,0.0028625563095802742,0.03768916428089142,90023.4375
234,0.0010317482575330707,0.021421927958726883,7.7282233238220215,0.0028873629865489425,0.03815135732293129,59397.39453125
235,0.001128724859362202,0.024215608835220337,8.844000816345215,0.0028422890897423516,0.037998929619789124,78524.2109375
236,0.0012333798370072766,0.026220077648758888,8.576062202453613,0.002837097687433292,0.03803732246160507,76829.7578125
237,0.0011655818375330123,0.025049278512597084,8.436162948608398,0.0026604567252933005,0.036290861666202545,60749.9140625
238,0.001228431657341028,0.026753220707178116,8.850624084472656,0.0027224082178290104,0.036678727716207504,71717.6015625
239,0.0012906801254887665,0.027993766590952873,9.160264015197754,0.0027228015796427513,0.0365678071975708,68226.3828125
240,0.0011152008710990822,0.0240901131182909,8.369606971740723,0.00265732684457296,0.03611667826771736,60939.83203125
241,0.0010344733240171557,0.02164267748594284,7.947517395019531,0.002751404054572178,0.036755576729774475,63255.2890625
242,0.0010497784814871257,0.022364461794495583,8.116957664489746,0.002660237121526635,0.03568735346198082,66224.765625
243,0.0011864577915282949,0.02547217346727848,8.233180046081543,0.002596269484919383,0.03535274788737297,58805.84765625
244,0.0011392464096258794,0.024774136021733284,8.528011322021484,0.002612315777099677,0.035567160695791245,62575.9296875
245,0.0010320098538483893,0.021643195301294327,7.549341678619385,0.0026630474089951056,0.03594539314508438,79556.671875
246,0.0011828436538399685,0.025803590193390846,8.423699378967285,0.002583513312400058,0.03513726219534874,61047.7109375
247,0.0011399199184592044,0.024824384599924088,7.706493377685547,0.0027124941295665903,0.03647133708000183,76004.75
248,0.0011494352005510813,0.025028623640537262,8.042115211486816,0.0026536570762831714,0.036061640828847885,79089.0625
249,0.0010750898758747748,0.023293597623705864,7.815284729003906,0.0026182174904330405,0.03539569675922394,55381.3671875
250,0.0010256836586262261,0.022086722776293755,7.1369147300720215,0.002632621516274113,0.03603542223572731,81917.140625
251,0.0009973273050808717,0.021311620250344276,6.988649368286133,0.0026598358056717647,0.035782814025878906,45429.078125
252,0.0012460139465503514,0.027261339128017426,7.841737747192383,0.002715373996868831,0.03682025521993637,69607.8046875
253,0.0012499168626077118,0.027441320940852165,8.540821075439453,0.002730297310326101,0.03668283671140671,57520.1015625
254,0.0009650449686136747,0.020345300436019897,6.70449161529541,0.0025759035010541323,0.03549380600452423,68133.921875
255,0.0010711196957836075,0.023605700582265854,7.256392478942871,0.0026334922148949003,0.03530768305063248,56408.8828125
256,0.0011153103292195334,0.024659689515829086,7.023622035980225,0.002595833151081595,0.035558175295591354,65612.5546875
257,0.0012961420552095486,0.028618479147553444,8.12985610961914,0.002539804430823331,0.034773845225572586,73775.2265625
258,0.0010958165521659548,0.024280661717057228,7.972651958465576,0.0024567598787976217,0.03383060172200203,57013.38671875
259,0.0012335148178011415,0.02736472152173519,8.758793830871582,0.00251985858366056,0.03474375233054161,57342.140625
260,0.0010972138575559098,0.024353045970201492,8.432368278503418,0.002477297151212213,0.03419702872633934,47602.71484375
261,0.0010237522064782088,0.022452883422374725,8.180349349975586,0.0024782855633524274,0.03432420268654823,45961.8671875
262,0.000941866362053487,0.019820591434836388,7.41862154006958,0.0024767302311474067,0.033826589584350586,60261.40625
