,y,y_hat
455,[11759.074],11505.05420338983
456,[14096.739],14263.024152542377
457,[14275.834],14910.221932203389
458,[14897.358],15920.350271186433
459,[14363.657],15667.715983050857
460,[14924.006],16300.58769491525
461,[14318.722],15587.594406779657
462,[12339.605],13341.197406779658
463,[14902.339],16330.216559322034
464,[15188.31],16706.511898305085
465,[15300.738],17111.24444067797
466,[15506.264],17052.26196610169
467,[15167.306],16646.171762711867
468,[14618.346],15967.029932203393
469,[12615.194],13713.002000000006
470,[14845.894],16266.507966101693
471,[15303.925],16859.538016949155
472,[15349.735],17172.530796610175
473,[15498.218],17023.229118644063
474,[15300.678],16756.038542372888
475,[14697.511],16083.241822305703
476,[12604.118],13712.000711864408
477,[15033.873],16424.349745762713
478,[14940.874],16419.87901694916
479,[14926.051],16602.011135593224
480,[14616.199],15935.733237288141
481,[14843.847],16147.291067796605
482,[14525.926],15787.915694915244
483,[12746.474],13808.380440677965
484,[14460.322],14534.570406779661
485,[14869.303],15693.448898305085
486,[19326.605],20781.4916440678
487,[19995.307],22174.357847457635
488,[18790.571],20179.5597457627
489,[14886.613],15784.836864406787
490,[13739.357],14974.592661016952
491,[8428.058],8999.204169491519
492,[8247.64],9037.537491525422
493,[7671.162],8571.595311994537
494,[8917.12],9282.333016949158
495,[6709.17],6663.7598305084775
496,[8243.005],8428.101271186444
497,[5367.607],5176.551813559319
498,[11776.973],12880.673474576266
499,[12664.119],14008.565101694918
500,[11413.336],12657.681084745758
501,[13914.006],15343.316779661012
502,[13991.863],15338.01240070508
503,[12681.736],13803.525423728812
504,[11745.856],12749.396474576262
505,[14216.07],15645.359355932198
506,[15149.181],16746.828864406783
507,[15217.87],16967.121254237285
508,[636.374],337.20600000000013
509,[15600.226],17238.727152542368
510,[12958.061],14174.645813559326
511,[12235.029],13369.36594915254
512,[16239.188],17828.638983050856
513,[17326.658],19269.57081355932
514,[16844.235],17533.7483559322
515,[17833.64],18340.338440677955
516,[15967.087],16196.409440677964
517,[12277.543],11922.313847457619
518,[9659.012],9021.094033898304
519,[12799.377],12511.2917118644
520,[14212.023],14197.555338983046
521,[14074.151],14309.343677966102
522,[14410.18],14343.446576271184
523,[13690.55],13487.463898305079
524,[11413.387],10886.28855932204
525,[9588.166],8785.712143037324
526,[12616.571],12270.708627118647
527,[14136.699],14071.390932203396
528,[14491.726],14746.171016949147
529,[14702.009],14682.49916949153
530,[13892.664],13701.306576271187
531,[11772.826],11287.821389830511
532,[9729.641],8947.461067796608
533,[13386.683],13127.158254237287
534,[14349.645],14302.476728813559
535,[14728.964],15017.078711864418
536,[14087.322],13958.97610169492
537,[14919.021],14916.057881355933
538,[11971.338],11570.698949152544
539,[10296.041],9710.256864406783
540,[13704.755],13550.301847457635
541,[14236.373],14197.111576271192
542,[14265.941],14471.970423728819
543,[14226.526],14194.824847457625
544,[13534.832],13353.886779661021
545,[11711.255],10678.66516949153
546,[9447.205],8016.953881355932
547,[16943.63],16693.19732203389
548,[18516.587],19008.786864406775
549,[18569.6],19224.548203389822
550,[18294.276],19632.068271186454
551,[18483.759],19871.70733898306
552,[14508.16],15435.210549568914
553,[12256.037],12708.771508474574
554,[17274.405],18706.979237288124
555,[18404.527],19782.360491525407
556,[18371.271],20134.47967796609
557,[19401.584],20435.429559322045
558,[18362.118],19134.728033898296
559,[14621.198],15056.162338983046
560,[12407.043],12202.709033898305
561,[17538.115],18018.962728813563
562,[18712.276],19529.976338983033
563,[18624.017],19556.64900000001
564,[18439.309],19011.951574943803
565,[18395.376],18835.53803389829
566,[14746.131],14682.166389830503
567,[12566.464],14184.103322033896
568,[17257.807],17482.563745762716
569,[18425.692],19167.065694915265
570,[18703.876],19581.00779661016
571,[18628.933],18952.966220338985
572,[18597.728],18770.076474576283
573,[14109.991],13739.246104787471
574,[12691.746],11994.540011743946
575,[18082.219],18369.016534764978
576,[18833.285],19722.199169491527
577,[18420.327],19608.301915254247
578,[15152.073],15471.08262711865
579,[18294.998],18848.621728813545
580,[14705.279],14790.855677966105
581,[13370.001],13228.959779661014
582,[18189.762],18799.824644067805
583,[19210.379],20267.59825423728
584,[19346.993],20670.22377966101
585,[19138.165],20022.448932203395
586,[19093.339],19765.425779661007
587,[15353.635],15470.504016949146
588,[13609.939],13461.861711864403
589,[18370.002],18977.098677966096
590,[19493.154],20539.978135593232
591,[19535.188],20864.75369491525
592,[19221.081],20012.185813559332
593,[19175.247],19829.565915254232
594,[15353.286],15437.93983050847
595,[13436.537],13348.294966101697
596,[18202.916],18648.18989830508
597,[19230.997],20215.35754237289
598,[19429.69],20668.15088135595
599,[19202.238],19947.65942372881
600,[18982.852],19626.442372881353
601,[15627.991],15812.675745762712
602,[13635.495],13555.355203389834
603,[18319.334],18968.080033898288
604,[19431.522],20478.33786440679
605,[19253.956],20583.684949152543
606,[19194.704],19499.934372881344
607,[18921.047],18975.889033898307
608,[15971.055],15618.709915254245
609,[14145.272],13582.695186440673
610,[18918.036],18976.92101694915
611,[20021.712],20769.31227118644
612,[19635.563],20636.176694915255
613,[19450.505],19745.56940677965
614,[19332.94],19458.82650847456
615,[12915.704],12175.966101694914
616,[14133.736],13419.45152542373
617,[18967.19],19049.233661016937
618,[19623.764],20302.078033898288
619,[19776.42],20775.657559322037
620,[19514.451],19782.428762711876
621,[19295.606],19374.70159322035
622,[16089.781],15746.155779661014
623,[13716.699],13076.345082251246
624,[18108.209],18069.2711016949
625,[19425.757],20060.282559322037
626,[19299.194],20212.10654237288
627,[19044.61],19286.888372881353
628,[18810.286],18862.434338983036
629,[15449.491],15008.21845762712
630,[13702.376],13034.368271186435
631,[16608.61],16338.899084745772
632,[14827.059],14924.288559322033
633,[15214.445],15556.505881355939
634,[17242.949],17129.14967796609
635,[17010.667],16763.53235593221
636,[14957.697],14488.18784745762
637,[13341.094],13095.537525423733
638,[14664.249],14171.944050847453
639,[7858.069],6929.633745762713
640,[9654.434],9150.628305084749
641,[9895.649],8771.023508474576
642,[9867.406],8600.562203389838
643,[14267.095],13578.29527118645
644,[12472.388],11568.553830508474
645,[16432.425],16071.623101694915
646,[17433.349],17715.344118644058
647,[17386.133],17898.159305084755
648,[19890.743],20096.945169491533
649,[16197.789],15750.959847457625
650,[14318.48],13611.12976271187
651,[14471.337],13827.303915254231
652,[18588.068],18508.450508474576
653,[17453.935],17738.768762711872
654,[17780.678],18369.71406779661
655,[16475.219],16240.955000000002
656,[17099.776],16810.796987949398
657,[13947.968],13204.683661016948
658,[12364.912],11437.816949152533
659,[16455.604],16112.92630508475
660,[17106.91],17307.441389830517
661,[17557.68],18089.50169491524
662,[17431.855],17311.518864406782
663,[17468.836],17202.709084745748
664,[14479.731],13832.378457627112
665,[12814.54],11949.433016949151
666,[17180.257],16944.217677966095
667,[16658.195],16751.36652542373
668,[16881.154],17252.121050847454
669,[16726.153],16428.948566802377
670,[14349.976],13580.927050847462
671,[11137.604],9985.338372881357
672,[9780.946],8469.8193559322
673,[13823.985],13077.008050847462
674,[14495.182],14709.348508474575
675,[14774.164],14861.001694915258
676,[14526.214],13924.047762711856
677,[14487.418],13790.964344107368
678,[11304.655],10155.941101694916
679,[10525.116],9306.223118644066
680,[13900.695],13169.181644067801
681,[13283.384],12902.855593220342
682,[13498.082],13468.439016949153
683,[13238.235],12577.899542372877
684,[13287.776],12455.507389830515
685,[9965.113],8699.474898305085
686,[9113.568],7766.986033898303
687,[13299.357],12552.112389830505
688,[14252.534],14090.234745762722
689,[13737.327],13742.066118644065
690,[13388.666],12952.063542532387
691,[13029.883],12786.198118644064
692,[11599.706],11109.571898305083
693,[9269.892],8188.799525423724
694,[14071.433],13672.892796610173
695,[13296.214],13070.928169491519
696,[13554.411],13583.335338983052
697,[13572.45],13424.409457627116
698,[16536.44],17713.168271186438
699,[15239.815],15997.154796610177
700,[11742.802],11993.263423728818
701,[14169.377],14752.69510169491
702,[14960.633],15054.672050847452
703,[14675.532],14974.263400205422
704,[14457.346],14189.5386779661
705,[14353.762],13936.190875107171
706,[12452.598],11783.644112422031
707,[10413.876],9128.877084745758
708,[13817.383],13494.61608474576
709,[14673.026],14721.100033898301
710,[14738.049],14774.213338983056
711,[14517.921],13966.036661016957
712,[14520.147],14122.345237288135
713,[11758.29],10941.695016949154
714,[10157.637],9301.01571186441
715,[13434.88],12937.94494915254
716,[14830.752],14950.451525423723
717,[14909.874],15254.953593220334
718,[14240.621],13940.284322033898
719,[14087.543],13678.137295551694
720,[11427.245],10595.999576271182
721,[10111.799],9119.249067327473
722,[13374.268],12819.072338983062
723,[14300.974],14276.735762711858
724,[14194.754],14381.901661016953
725,[13946.26],13507.751932203397
726,[13764.464],13372.09369491526
727,[10870.791],10055.82652542372
728,[8819.619],7747.546593220342
729,[16790.326],17121.220915254235
730,[15060.437],15592.34655932204
731,[14803.036],15483.997355932206
732,[14461.803],14548.286796610175
733,[14491.353],14490.833813559317
734,[11350.501],10886.275508474586
735,[9492.425],8809.877338983059
736,[11379.601],10958.202084745766
737,[12253.918],12382.631627118646
738,[12395.86],12649.520203389824
739,[12157.946],11921.641050847458
740,[12152.982],11999.707152542378
741,[8902.867],8279.786999999998
742,[7142.831],6316.335542372882
743,[11161.951],10873.703542372881
744,[11946.041],12214.641406779661
745,[11933.139],12315.453741075633
746,[11989.151],11811.495949152542
747,[11882.826],11561.509661016955
748,[8794.048],8123.772881355929
749,[7065.188],6207.767254237286
750,[7962.717],7275.643644067798
751,[11412.027],11386.578999999998
752,[11492.43],11793.791084745759
753,[8816.155],8103.574932203396
754,[11027.127],10719.454222061795
755,[8627.046],7958.928711864407
756,[6905.373],6001.362559322035
757,[9976.951],9087.528732902689
758,[11088.446],10525.548508474576
759,[10204.934],9996.409523819231
760,[12530.449],12308.221474576267
761,[12707.605],12402.109677966107
762,[10799.304],10273.71376271186
763,[9288.282],8587.391966101692
764,[13334.007],13195.73513559322
765,[14227.276],14467.91030508475
766,[13889.994],14361.332033898312
767,[15771.491],16036.454796610175
768,[14954.91],14993.131559322033
769,[9972.667],9326.513508474585
770,[8474.993],7655.612932203392
771,[12313.05],12013.78261016949
772,[13586.908],13834.856222503648
773,[13777.577],14268.416322033907
774,[13437.62],13437.991525423733
775,[13583.185],13414.02337288135
776,[10655.247],10078.348423728821
777,[8927.076],8206.595322033896
778,[12622.974],12424.388372881354
779,[13137.764],13369.69877237479
780,[13597.554],14070.198745762707
781,[13377.303],13377.714525423728
782,[13307.448],13172.732610169489
783,[10046.434],9483.949932203388
784,[8343.556],7583.867322033901
785,[12213.779],12003.516627118654
786,[13419.979],13765.631610169492
787,[13390.937],14010.776728813558
788,[13316.482],12845.452305084746
789,[12874.658],12578.28118644067
790,[11111.933],10611.44445762712
791,[8108.471],7247.002321570831
792,[13299.494],13137.886000000006
793,[13325.17],13592.92169112334
794,[13260.403],13771.315271186446
795,[13160.245],13401.688254237282
796,[12920.592],13010.988474576265
797,[10569.131],10321.43897033882
798,[9026.008],8601.338440677964
799,[12649.286],12716.581457627115
800,[13402.051],14012.109847457621
801,[14027.408],14960.909966101699
802,[13959.056],14338.324474576266
803,[14299.056],14618.108881355938
804,[11736.721],11710.08805084746
805,[10641.129],10458.346355932194
806,[13479.327],13695.8017118644
807,[14468.589],15238.018288135596
808,[15531.978],16680.017322033902
809,[14848.74],15782.438033898314
810,[14528.266],14950.806881355935
811,[11639.579],11659.531406779659
812,[10529.741],10762.091644067805
813,[14848.846],15367.045186440671
814,[14069.516],14807.478033898307
815,[15997.445],17230.268301826287
816,[17032.389],17989.05855932204
817,[15521.439],16122.522796610165
818,[11435.965],11602.88445762711
819,[9661.199],9272.148176969238
820,[14708.264],14979.539796610163
821,[14002.1],14436.37742372881
822,[15202.954],16004.94342372881
823,[15111.625],15352.657949152548
824,[16199.445],16466.857745762714
825,[13414.654],13350.201118644067
826,[11583.44],11015.568677966103
827,[14882.744],14872.958779661023
828,[15033.419],15719.622661016947
829,[14706.794],15551.783966101697
830,[14748.502],15078.732779661012
831,[15066.55],15267.17942372881
832,[12046.662],11811.961689130889
833,[10123.102],9673.67583050848
834,[14092.55],14161.616440677966
835,[14176.434],14653.883084745765
836,[14302.695],15031.592491525422
837,[13888.809],14060.447644067788
838,[13447.324],13489.29823728813
839,[11277.509],10962.926627118644
840,[10595.771],10218.614131665707
841,[14773.853],14972.687576271184
842,[14186.373],14747.720661016943
843,[15675.285],16669.41774576271
844,[16409.235],16978.110389830497
845,[16016.232],16368.266305084746
846,[12156.386],11988.989254237284
847,[9743.708],9259.264067796614
848,[13782.701],13905.825474576268
849,[13974.54],14362.69010169492
850,[14173.213],14995.550898305079
851,[12819.139],12754.006118644063
852,[12523.906],12415.260033898297
853,[9969.222],9522.960169491522
854,[8718.022],8115.686677966098
855,[11394.457],11187.523440677971
856,[11355.482],11462.105864406778
857,[11393.767],11714.819067796612
858,[11863.886],11757.391084745757
859,[11748.971],11524.82455932203
860,[10121.832],9592.262372881354
861,[8736.638],8028.513525423732
862,[11553.521],11181.245067796604
863,[10734.261],10598.334220338975
864,[10922.844],10961.0426440678
865,[8551.785],7883.643711864406
866,[8221.965],7374.96513559322
867,[8025.33],7007.479423728812
868,[7332.816],6313.707661016948
