,y,y_hat
0,10843.927,9731.684254355832
1,10116.063000000002,10144.20203886558
2,6532.246,10576.041060122494
3,5622.316000000001,9535.559258479092
4,9430.513000000003,8594.74065244756
5,10511.507,9754.607104573015
6,10813.343999999997,9983.568391367799
7,10560.778,10217.063697134594
8,10330.311999999998,9940.369958988016
9,6462.304000000001,9656.039293161111
10,5366.1810000000005,9219.170216391238
11,9674.465,8807.452437947362
12,10570.568000000001,10100.81464261225
13,10570.028,9878.607087487384
14,10570.028000000002,10036.443170140888
15,10005.204999999998,9845.531565934592
16,6511.313000000002,9213.179641337458
17,5364.3060000000005,8867.458898634703
18,9674.465,8874.188774057642
19,10570.568000000001,9631.54195370751
20,12794.822,9761.0555475481
21,19093.052999999996,9454.508888596054
22,12987.095,10502.07159853877
23,9266.313,11524.792134548434
24,7459.3060000000005,8936.291906012622
25,12458.575999999997,8745.237030853874
26,13414.279,10045.520659953147
27,13227.472000000003,12097.573320412734
28,13040.579000000003,13195.035885244715
29,12726.054999999998,12657.741945030793
30,8979.756000000001,12357.878720165832
31,7145.650999999999,11920.682539662754
32,11829.125999999998,11022.717490399267
33,12821.377999999997,12724.281528743288
34,13176.975999999999,12035.448716266288
35,12794.468,12357.619505000695
36,12262.715000000002,11964.66350457489
37,8389.063,10783.697926086605
38,6780.983000000001,10775.715421900428
39,11393.469,10138.423485988184
40,12244.235,11526.608302912979
41,12555.568000000001,11754.563618035716
42,12126.599,11838.145473559329
43,11406.947000000002,11503.297393060999
44,8243.861,11054.922690282574
45,7282.717999999998,10684.308053333318
46,10861.376,11347.229987632098
47,12090.820000000002,10742.480494946218
48,12402.7,11562.18119899768
49,12352.969999999998,11635.187185025678
50,12133.936999999998,11856.682697556995
51,8435.718,11142.38486244469
52,6640.651999999999,10591.633327088988
53,5773.073,9717.842009614016
54,5446.925000000001,9160.177337960107
55,5338.799999999999,6978.368764612637
56,8639.724,6443.819171259698
57,9050.896,7270.872645625763
58,5267.393999999999,8099.033308998254
59,3148.554,6084.583534766309
60,5248.1089999999995,4747.73493356665
61,5288.746,5578.75683885973
62,5080.786000000001,5665.682198951926
63,4829.128000000001,5889.562051387317
64,3591.3070000000002,4792.643627709283
65,3218.2090000000007,4762.188211681925
66,2189.1479999999997,4636.468568576854
67,3549.7140000000004,4362.573794214143
68,3842.4000000000005,3059.6205402552505
69,4595.076,4132.413543249431
70,4712.557,4083.011213093416
71,4071.484000000001,4254.93729737805
72,4180.666000000001,4100.919894334941
73,2638.201,4017.5888118259872
74,5307.968999999999,3871.174687896977
75,2481.9030000000002,3895.325640622676
76,3666.9909999999995,4151.8255519764425
77,4635.1320000000005,3904.2226140840767
78,4501.396,4083.1332293059613
79,4610.417,4214.45891283338
80,2779.118,3826.073189268478
