,y,y_hat
0,10843.927,10410.743
1,10843.927,10655.651
2,10116.063000000002,10144.224
3,6532.246,8767.053
4,5622.316000000001,6749.993
5,9430.513000000003,7291.291
6,10511.507,9616.3955
7,10813.343999999997,10394.011
8,10560.778,10813.851
9,10330.311999999998,10047.933
10,6462.304000000001,9006.712
11,5366.1810000000005,6658.7964
12,9674.465,7082.697
13,10570.568000000001,9725.283
14,10570.028,10401.247
15,10570.028,10631.367
16,10005.204999999998,10083.514
17,6511.313000000002,8719.375
18,5364.3060000000005,6671.1514
19,9674.465,7101.6074
20,10570.568000000001,9721.69
21,12794.822,10361.062
22,19093.052999999996,12374.566
23,12987.095,17397.473
24,9266.313,10146.491
25,7459.306,8601.0625
26,12458.576,8176.999
27,13414.278999999999,11794.374
28,13227.472000000003,13320.036
29,13040.579000000003,14203.947
30,12726.055,12483.69
31,8979.756000000001,11017.26
32,7145.650999999999,8760.383
33,11829.125999999998,9336.496
34,12821.377999999997,12115.721
35,13176.975999999999,12623.177
36,12794.468,13214.438
37,12262.715000000002,12237.32
38,8389.063,10691.3955
39,6780.983000000001,8284.77
40,11393.469,8862.886
41,12244.235,11655.69
42,12555.568000000001,12171.377
43,12126.599,12666.676
44,11406.947000000002,11635.517
45,8243.861,10023.497
46,7282.717999999998,8106.5947
47,10861.376000000002,8881.163
48,12090.820000000002,11118.237
49,12402.7,11967.059
50,12352.969999999998,12305.6
51,12133.936999999998,11659.6455
52,8435.718,10570.225
53,6640.652,8292.7705
54,5773.073,8447.565
55,5446.925000000001,7895.8984
56,5338.799999999999,7529.868
57,8639.724,7184.299
58,9050.896,8992.268
59,5267.393999999999,8699.402
60,3148.554,5944.1265
61,5248.1089999999995,4400.876
62,5288.746,5295.9424
63,5080.786000000001,5532.2617
64,4829.128000000001,6046.314
65,3591.3070000000002,5602.0464
66,3218.2090000000007,4131.2046
67,2189.1479999999997,3676.0933
68,3549.7140000000004,3262.5842
69,3842.4,4031.3047
70,4595.076,4137.258
71,4712.557,4653.4067
72,4071.4840000000004,4557.904
73,4180.666000000001,4044.6592
74,2638.201,4040.4272
75,5307.968999999999,3232.659
76,2481.9030000000002,5088.245
77,3666.9909999999995,3298.8706
78,4635.1320000000005,4172.2593
79,4501.396,4565.134
80,4610.417,4535.6323
81,2779.118,4539.4106
82,349.205,3494.3696
83,3507.8840000000005,1693.72
84,3901.962,3624.123
85,3964.6210000000005,4006.0247
86,4189.84,4238.78
87,4240.361999999999,4250.5215
88,2532.698,3929.6338
89,4866.025000000001,2659.5034
90,4631.501,4675.217
91,4594.971000000001,4546.6763
92,4633.553000000001,4714.3013
93,4232.185,4688.406
94,4042.265000000001,4323.714
95,2352.0070000000005,4092.2207
