,y,y_hat
0,10560.778,10215.058748804937
1,10330.311999999998,9941.984041536223
2,6462.304000000001,9655.810319612812
3,5366.1810000000005,9236.296317256854
4,9674.465,8741.041793811246
5,10570.568000000001,10100.81464261225
6,10570.028,9882.588473212554
7,10570.028000000002,10035.393016287388
8,10005.204999999998,9848.737960906152
9,6511.313000000002,9213.536945436379
10,5364.3060000000005,8876.53085572838
11,9674.465,8813.830523505205
12,10570.568000000001,9632.379473631394
13,12794.822,9761.056523628722
14,19093.052999999996,9460.005795168065
15,12987.095,10502.07159853877
16,9266.313,11526.65461940668
17,7459.3060000000005,8895.611800185849
18,12458.575999999997,8731.890057258053
19,13414.279,10045.520659953147
20,13227.472000000003,12097.573320412734
21,13040.579000000003,13194.392721642436
22,12726.054999999998,12669.329980414765
23,8979.756000000001,12358.143460346833
24,7145.650999999999,11939.524810949215
25,11829.125999999998,10943.05198619888
26,12821.377999999997,12723.37216995515
27,13176.975999999999,12036.939151472669
28,12794.468,12357.056529488196
29,12262.715000000002,11963.818207173794
30,8389.063,10787.297549362898
31,6780.983000000001,10782.802887163709
32,11393.469,10065.512218805286
33,12244.235,11543.121075053179
34,12555.568000000001,11755.414354024939
35,12126.599,11837.400413562202
36,11406.947000000002,11506.484817467655
37,8243.861,11054.86115870224
38,7282.717999999998,10691.662051786783
39,10861.376,11318.752221484396
40,12090.820000000002,10742.709780181709
41,12402.7,11560.06944589239
42,12352.969999999998,11640.6840765728
43,12133.936999999998,11856.682697556995
44,8435.718,11141.54059984194
45,6640.651999999999,10621.052696492665
46,5773.073,9674.544233439925
47,5446.925000000001,9154.142552885789
48,5338.799999999999,6996.372813897013
49,8639.724,6437.153138279761
50,9050.896,7315.012011693872
51,5267.393999999999,8154.478175078657
52,3148.554,6088.691582026059
53,5248.1089999999995,4760.287854342577
54,5288.746,5578.75683885973
55,5080.786000000001,5666.881014688504
56,4829.128000000001,5889.258720066223
57,3591.3070000000002,4798.911869056219
58,3218.2090000000007,4772.069394472883
59,2189.1479999999997,4639.992488545459
60,3549.7140000000004,4346.375227506509
61,3842.4000000000005,3054.88314928263
62,4595.076,4141.759572764219
63,4712.557,4083.7248628560646
64,4071.484000000001,4261.205357287965
65,4180.666000000001,4104.071611754016
66,2638.201,4014.869682771604
67,5307.968999999999,3879.9991844400133
68,2481.9030000000002,3895.53305076178
69,3666.9909999999995,4152.212810847878
70,4635.1320000000005,3904.295304996347
71,4501.396,4083.1332293059613
72,4610.417,4214.45891283338
73,2779.118,3825.8412174595596
74,349.2049999999999,3869.81250319209
75,3507.8840000000005,2409.5990138518364
76,3901.9619999999995,3923.886389361561
77,3964.6210000000005,4203.658823788515
78,4189.84,4129.035077028484
79,4240.361999999999,3938.436596683348
80,2532.698,3555.530112254717
81,4866.025000000001,3403.9184492029244
82,4631.501,3999.898197517882
83,4594.971000000001,4319.31081713905
84,4633.553000000001,4417.300988879896
85,4232.185,4437.3748711421285
86,4042.265000000001,4486.15165025156
87,2352.0070000000005,4234.396780792026
88,4682.55,4563.896043905896
89,4316.674999999999,4390.797461782405
90,4433.473,4257.5137984894245
91,4521.348,4242.990985075481
92,4223.994999999999,4226.172602461476
93,4165.349999999999,4307.188322855018
94,2552.1099999999997,4365.814507216355
95,4715.870999999999,4328.3965239317
96,4615.887000000001,4239.745847989272
97,4953.695,4436.47333502268
98,5047.316999999999,4617.415696467798
99,4704.404,4732.8356445921245
100,4283.775,4638.70890479905
101,2498.6230000000005,4352.266823315079
102,4700.999999999999,4221.76979379633
103,4749.741999999998,4707.246663099615
104,5196.376,4740.646973361253
105,4773.583000000001,4864.108956248131
106,3429.194000000001,4702.123911067225
107,3684.9449999999997,4698.999177447801
108,3127.111,3945.583541059077
109,5429.224,4083.558202298211
110,5222.858,4441.0642229912055
111,5474.519,4736.144790764324
112,5053.641999999998,4964.963024081494
113,4704.589000000001,4655.363951255195
114,4665.815,4953.067342619059
115,4023.8059999999996,4918.670083276168
116,6625.9130000000005,5090.670268901293
117,6852.948,5168.417954721849
118,7055.617,5472.25497282937
119,6218.625000000001,6902.5158805843885
120,6419.088999999999,6341.5568766260985
121,6555.095,6242.51704735549
122,4027.578,6332.958804740248
123,6638.444,6394.734782308063
124,7590.902999999999,6477.782654844644
125,7476.950000000001,6891.703024049774
126,7660.298999999998,7080.590595415378
127,7508.126,7403.750940431975
128,7284.414000000001,7382.910860659289
129,4489.964999999999,6741.253817719877
130,7114.781000000001,6618.508169208194
131,7047.8640000000005,7297.328315042851
132,6740.580000000001,7107.24297226684
133,6600.736999999998,7049.559527424386
134,6240.858,6858.589288372076
135,8999.389000000001,6608.017204230989
136,7178.632999999999,6939.372926585413
137,10304.932,6876.661679420224
138,10843.836000000001,7869.614590241455
139,10292.454000000003,8290.617624069928
140,10914.264000000001,8889.7965343762
141,11233.636000000002,10366.86220242325
142,10257.670000000002,10438.90148628431
143,8396.918,10099.070477599105
144,11538.379,10055.518036399175
145,11749.348000000004,10421.315833181288
146,12825.366999999998,11144.434093210282
147,11734.828,11973.991116356183
148,12135.178999999995,11707.07643750264
149,10733.125,11358.162765593048
150,8843.908000000001,11244.33873384692
151,11780.671999999997,10872.668181272347
152,12675.471000000001,11620.448155027341
153,13306.151,11942.260513747282
154,12771.078999999998,12210.819443437296
155,12196.017,12385.095971970197
156,10676.057,12176.880495523152
157,8761.296,11442.575202964
158,11291.579,11154.637719989341
159,11724.537000000002,11653.256759835249
160,12079.805,11785.26198056081
161,12347.962999999998,11666.797523158404
162,11557.957,11686.903791870342
