,y,y_hat
125,[393.96270833],416.45189477401163
126,[290.99575],301.90115112994357
127,[362.49770833],385.07034110169474
128,[366.80325],390.1787471751413
129,[381.7015],410.72426836158166
130,[368.94291667],381.5345381355931
131,[346.16583333],354.38635310734463
132,[347.941875],355.258191384181
133,[296.9255],302.0531101694916
134,[378.60066667],393.67031073446327
135,[287.543625],289.498156073446
136,[366.637375],393.59623940677983
137,[409.64466667],427.68437288135607
138,[396.16175],406.99213983050845
139,[316.72083333],317.4233757062147
140,[295.45154167],292.23424223163863
141,[394.76304167],405.8714427966102
142,[421.64091667],437.6576850282486
143,[403.24654167],432.557004943503
144,[423.25816667],440.4526016949155
145,[429.535625],447.9593029661019
146,[389.15525],403.83969067796596
147,[333.27320833],341.1704964689264
148,[460.345625],487.50628601694916
149,[445.06191667],454.5652895480226
150,[525.912625],556.6655628531072
151,[526.87729167],540.0983255649717
152,[583.33833333],601.1704463276841
153,[450.73575],453.7030042372881
154,[398.42154167],390.7822930790958
155,[577.65308333],592.5120550847457
156,[609.92866667],634.677920903955
157,[591.19825],623.9205291125069
158,[573.02254167],585.5319314971752
159,[576.562375],588.3598269774005
160,[432.197375],418.34070833333345
161,[345.40470833],325.94078177966134
162,[403.488875],389.63889759887024
163,[407.85745833],402.52104025423745
164,[415.84325],422.2631935028249
165,[434.47966667],426.83469491525426
166,[386.05825],366.7923008474576
167,[258.434],218.29990395480223
168,[314.77579167],285.3042662429377
169,[402.48429167],388.1543820523584
170,[402.93570833],397.2543524011298
171,[385.21341667],387.9468968926555
172,[411.31766667],403.2953220338984
173,[379.43545833],364.6440120056495
174,[244.272625],209.14685098870052
175,[296.53620833],266.9820049435028
176,[375.960125],361.6385921399073
177,[384.61804167],383.09661228813553
178,[379.41891667],384.37683757062155
179,[388.497625],382.4380939265539
180,[377.02404167],366.4708947740116
181,[238.44479167],205.94141313559325
182,[323.46870833],296.1806009887004
183,[532.63075],538.179382768361
184,[578.3055],603.3011327683612
185,[577.77],616.6546440677963
186,[557.3995],583.826861581921
187,[569.71445833],597.2278425141243
188,[432.60058333],439.50215395480245
189,[340.97204167],337.17938064971736
190,[541.27754167],567.7333665254238
191,[590.74641667],623.6690663841806
192,[582.95495833],621.7386137005648
193,[571.50266667],597.6588700564974
194,[567.340875],605.2794851694919
195,[421.16608333],428.5598064971755
196,[331.48975],320.89247316384194
197,[520.97583333],537.8997768361583
198,[569.068625],603.2852747175139
199,[574.62304167],612.4768043785307
200,[578.19070833],603.0622563559325
201,[569.78820833],589.875976694915
202,[431.56920833],435.4095803415971
203,[334.89466667],322.913175141243
204,[537.34883333],551.967573446328
205,[577.221375],602.7218665254239
206,[581.42095833],615.0681108757063
207,[570.028875],584.9011800847458
208,[557.780625],573.0645176553668
209,[417.05129167],402.2904329096045
210,[325.51983333],298.21712711864404
211,[540.48433333],534.6736214689269
212,[566.073625],581.7126588983048
213,[375.790375],372.7217422316384
214,[569.60841667],568.5176144067797
215,[589.830375],587.1051829096045
216,[460.9355],443.27275423728815
217,[372.98058333],345.8562500000001
218,[577.438],577.5567288135597
219,[617.57533333],642.7113276836155
220,[637.31879167],676.9003622881356
221,[624.74404167],654.744742231638
222,[644.10191667],676.1350635593218
223,[470.87466667],478.3365536723163
224,[391.23295833],385.3689978813559
225,[622.82575],654.9298177966102
226,[649.95758333],703.0455268361578
227,[654.43620833],700.4918580508471
228,[654.05154167],688.1623552259888
229,[649.438375],682.8624653954807
230,[494.36091667],509.16057768361594
231,[409.18266667],408.8931751412429
232,[626.79695833],660.3375007062151
233,[672.27695833],730.3114442090395
234,[669.068625],719.5814950564974
235,[644.52270833],680.9379738700567
236,[655.0835],691.7567824858755
237,[491.794],507.0312994350281
238,[408.97729167],411.7541956214688
239,[630.12095833],664.4391843220342
240,[667.52258333],725.7026228813558
241,[682.37258333],731.0375155367234
242,[664.1205],681.9496186440674
243,[565.90091667],564.2189392655365
244,[397.55495833],373.11902048022625
